dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,z1,y_state_mean_y_disp,y_velocity_mean_y_disp,y_accel_mean_y_disp,y_state_rms_y_disp,y_velocity_rms_y_disp,y_accel_rms_y_disp,y_state_vertical_strain,y_velocity_vertical_strain,y_accel_vertical_strain,y_state_top_bottom_opening,y_velocity_top_bottom_opening,y_accel_top_bottom_opening,z1_residual_from_z0
dePablo CV2,test,29,91,0.56875,0.17815448113207547,0.17662705918596525,1.3077059984207153,0.04082027077674866,-0.00034497352316975594,-3.419263521209359e-06,-5.540496204048395e-07,0.004923746921122074,5.474919453263283e-05,-1.4379620552062988e-06,0.0010217369056875433,1.1292510125029227e-05,-2.3526062760468973e-07,0.007994269020855427,8.793547749519348e-05,-2.8219074010849e-06,0.059675728873292394
dePablo CV2,test,29,92,0.575,0.1781739921612542,0.17662705918596525,1.3199163675308228,0.06577765196561813,-0.0003483927866909653,-3.973313141614199e-06,5.009351298213005e-07,0.004978496115654707,5.331123247742653e-05,3.320164978504181e-07,0.0010330294158125725,1.1057249497424537e-05,0.0,0.00808220449835062,8.511357009410858e-05,4.852190613746643e-07,0.08555624103308274
dePablo CV2,test,29,93,0.58125,0.17810677174985431,0.17662705918596525,1.3321281671524048,0.09082743525505066,-0.0003523660998325795,-3.472378011792898e-06,-4.894682206213474e-07,0.0050318073481321335,5.364324897527695e-05,1.8915161490440369e-06,0.001044086665309997,1.1057249497424537e-05,1.1763031380238823e-06,0.008167318068444729,8.559878915548325e-05,3.9208680391311646e-06,0.11152926344327457
dePablo CV2,test,29,94,0.5875,0.17808766532145284,0.17662705918596525,1.3444533348083496,0.11615097522735596,-0.0003558384778443724,-3.961846232414246e-06,4.809699021279812e-07,0.00508545059710741,5.5534765124320984e-05,-2.5355257093906403e-06,0.0010551439148074216,1.223355263544842e-05,-1.6468243932336955e-06,0.008252916857600212,8.951965719461441e-05,-4.7013163566589355e-06,0.13778461341103504
dePablo CV2,test,29,95,0.59375,0.17812118747458316,0.17662705918596525,1.3566151857376099,0.14096085727214813,-0.00035980032407678664,-3.4808763302862644e-06,-5.035544745624065e-07,0.005140985362231731,5.2999239414930344e-05,1.2218952178955078e-06,0.00106737746744287,1.0586728242214724e-05,4.7052125520981314e-07,0.008342436514794827,8.481834083795547e-05,1.2051314115524292e-06,0.16351395834472787
dePablo CV2,test,29,96,0.6,0.1780286728334684,0.17662705918596525,1.3688660860061646,0.16624155640602112,-0.0003632812004070729,-3.984430804848671e-06,3.9019505493342876e-07,0.005193984601646662,5.422113463282585e-05,4.2980536818504333e-07,0.0010779641956850847,1.1057249497424537e-05,1.2939334518263356e-06,0.008427254855632782,8.60234722495079e-05,9.499490261077881e-07,0.18972085269494404
dePablo CV2,test,29,97,0.60625,0.17803702904683671,0.17662705918596525,1.3811553716659546,0.19149908423423767,-0.00036726563121192157,-3.594235749915242e-06,-2.1111918613314629e-07,0.005248205736279488,5.4650940001010895e-05,-1.776963472366333e-06,0.0010890214451825093,1.2351182949250873e-05,-1.1763031380240992e-06,0.00851327832788229,8.697342127561569e-05,-2.716667950153351e-06,0.2159074777601684
dePablo CV2,test,29,98,0.6125,0.17808901713215688,0.17662705918596525,1.3933297395706177,0.2165081948041916,-0.0003708598669618368,-3.8053549360483885e-06,-3.9054430089890957e-07,0.0053028566762804985,5.287397652864456e-05,2.401880919933319e-06,0.0011013726281317601,1.1174879811226774e-05,-1.1763031380223644e-07,0.008600251749157906,8.425675332546234e-05,4.386529326438904e-06,0.24183699753010926
dePablo CV2,test,29,99,0.61875,0.178,0.17662705918596525,1.4055426120758057,0.241667240858078,-0.0003746652218978852,-4.195899236947298e-06,8.685456123203039e-07,0.005355730652809143,5.527585744857788e-05,-1.9348226487636566e-06,0.001112547507942987,1.1057249497424537e-05,0.0,0.008684508502483368,8.864328265190125e-05,-3.647059202194214e-06,0.2679193638171338
dePablo CV2,test,29,100,0.625,0.17800934744930538,0.17662705918596525,1.4177217483520508,0.2666635513305664,-0.0003788611211348325,-3.327353624626994e-06,-5.57600287720561e-07,0.005411006510257721,5.3341034799814224e-05,-2.742744982242584e-07,0.0011236047574404114,1.1057249497424537e-05,7.05781882814286e-07,0.00877315178513527,8.499622344970703e-05,-6.016343832015991e-07,0.2938364439890706
dePablo CV2,test,29,101,0.63125,0.17796065389131208,0.17662705918596525,1.4299441576004028,0.2918591797351837,-0.0003821884747594595,-3.884953912347555e-06,2.2992026060819626e-09,0.005464347545057535,5.3066760301589966e-05,2.316199243068695e-06,0.001134662006937836,1.1763031380238823e-05,-7.057818828145029e-07,0.008858148008584976,8.439458906650543e-05,4.9229711294174194e-06,0.31995611362574894
dePablo CV2,test,29,102,0.6375,0.17793057009537538,0.17662705918596525,1.4421969652175903,0.3171720504760742,-0.00038607342867180705,-3.882654709741473e-06,4.413595888763666e-07,0.005517414305359125,5.538295954465866e-05,-2.3599714040756226e-06,0.0011464250383180748,1.105724949742432e-05,2.168404344971009e-19,0.008942542597651482,8.931756019592285e-05,-4.969537258148193e-06,0.3461953237827672
dePablo CV2,test,29,103,0.64375,0.17793788975196537,0.17662705918596525,1.4543758630752563,0.3421836793422699,-0.0003899560833815485,-3.4412951208651066e-06,-2.818705979734659e-07,0.005572797264903784,5.302298814058304e-05,7.133930921554565e-07,0.0011574822878154991,1.1057249497424537e-05,1.1763031380245328e-07,0.009031860157847404,8.434802293777466e-05,1.0300427675247192e-06,0.3721277043234382
dePablo CV2,test,29,104,0.65,0.1779076846873807,0.17662705918596525,1.4665946960449219,0.3673394024372101,-0.00039339737850241363,-3.7231657188385725e-06,-2.844317350536585e-07,0.005625820253044367,5.3736381232738495e-05,4.493631422519684e-07,0.0011685395373129237,1.117487981122699e-05,-1.1763031380267013e-07,0.00911620818078518,8.537806570529938e-05,1.8598511815071106e-06,0.3982071982758434
dePablo CV2,test,29,105,0.65625,0.17787294497621103,0.17662705918596525,1.478796362876892,0.39252641797065735,-0.0003971205442212522,-4.007597453892231e-06,6.927584763616323e-07,0.005679556634277105,5.418574437499046e-05,-8.963979780673981e-07,0.0011797144171241507,1.105724949742432e-05,1.1763031380267013e-07,0.009201586246490479,8.723791688680649e-05,-2.5024637579917908e-06,0.4243166868686944
dePablo CV2,test,29,106,0.6625,0.17786237129579946,0.17662705918596525,1.4910119771957397,0.4177144467830658,-0.00040112814167514443,-3.3148389775305986e-06,-2.607994247227907e-07,0.005733742378652096,5.3289346396923065e-05,1.2898817658424377e-06,0.001190771666621575,1.117487981122699e-05,4.7052125520937946e-07,0.009288824163377285,8.47354531288147e-05,2.4633482098579407e-06,0.45042824320143127
dePablo CV2,test,29,107,0.66875,0.17778535572617082,0.17662705918596525,1.5032587051391602,0.4429374933242798,-0.00040444298065267503,-3.5756384022533894e-06,-3.822788130491972e-07,0.005787031725049019,5.45792281627655e-05,-8.335337042808533e-08,0.001201946546432802,1.164540106643637e-05,-4.7052125520937946e-07,0.0093735596165061,8.719880133867264e-05,-6.426125764846802e-08,0.47657716952195966
dePablo CV2,test,29,108,0.675,0.17780593232970637,0.17662705918596525,1.5154753923416138,0.4680953621864319,-0.0004080186190549284,-3.9579172153025866e-06,4.5416527427732944e-07,0.005841610953211784,5.449587479233742e-05,-2.1937303245067596e-06,0.0012135919474992383,1.117487981122699e-05,-1.1763031380267013e-07,0.009460758417844772,8.713454008102417e-05,-3.7690624594688416e-06,0.5026586470168191
dePablo CV2,test,29,109,0.68125,0.17780786176680533,0.17662705918596525,1.5275510549545288,0.4930132031440735,-0.000411976536270231,-3.503751941025257e-06,-8.422357495874166e-07,0.005896106828004122,5.230214446783066e-05,2.6621855795383453e-06,0.0012247668273104653,1.105724949742432e-05,2.168404344971009e-19,0.009547892957925797,8.336547762155533e-05,5.459412932395935e-06,0.5284894348355957
dePablo CV2,test,29,110,0.6875,0.17772281816008859,0.17662705918596525,1.5398215055465698,0.5184540748596191,-0.00041548028821125627,-4.345987690612674e-06,1.1117954272776842e-06,0.0059484089724719524,5.4964330047369e-05,-1.953449100255966e-06,0.0012358240768078896,1.1057249497424537e-05,1.1763031380223644e-07,0.009631258435547352,8.882489055395126e-05,-5.015172064304352e-06,0.5548579798152764
dePablo CV2,test,29,111,0.69375,0.1777456577541658,0.17662705918596525,1.5519403219223022,0.5434637069702148,-0.00041982627590186894,-3.2341922633349895e-06,-1.7526326701045036e-07,0.0060033733025193214,5.301088094711304e-05,4.814937710762024e-07,0.0012468813263053142,1.1174879811226774e-05,-1.1763031380223644e-07,0.009720083326101303,8.380971848964691e-05,1.5748664736747742e-06,0.5807838213071334
dePablo CV2,test,29,112,0.7,0.17771006410440682,0.17662705918596525,1.5640755891799927,0.568564236164093,-0.00042306046816520393,-3.40945553034544e-06,-3.8248253986239433e-07,0.0060563841834664345,5.349237471818924e-05,1.914333552122116e-06,0.001258056206116541,1.1057249497424537e-05,5.881515690118327e-07,0.00980389304459095,8.538458496332169e-05,2.9513612389564514e-06,0.6068018036054146
dePablo CV2,test,29,113,0.70625,0.17764851132532408,0.17662705918596525,1.5762650966644287,0.5937063097953796,-0.00042646992369554937,-3.7919380702078342e-06,-4.0893792174756527e-07,0.006109876558184624,5.5406708270311356e-05,-2.7189962565898895e-06,0.0012691134556139655,1.164540106643637e-05,-3.5289094140692617e-07,0.009889277629554272,8.833594620227814e-05,-4.268251359462738e-06,0.6328654310224783
dePablo CV2,test,29,114,0.7125,0.17769441136460987,0.17662705918596525,1.588442325592041,0.6188278794288635,-0.0004302618617657572,-4.2008759919553995e-06,5.615875124931335e-07,0.006165283266454935,5.2687712013721466e-05,1.3927929103374481e-06,0.0012807588566804019,1.1292510125029444e-05,-2.352606276051234e-07,0.00997761357575655,8.40676948428154e-05,2.884306013584137e-06,0.658907626155626
dePablo CV2,test,29,115,0.71875,0.17762421143006457,0.17662705918596525,1.6006730794906616,0.6442291140556335,-0.0004344627377577126,-3.639288479462266e-06,1.9077560864388943e-07,0.0062179709784686565,5.4080504924058914e-05,9.690411388874054e-07,0.0012920513668054313,1.105724949742432e-05,2.168404344971009e-19,0.010061681270599365,8.695200085639954e-05,7.087364792823792e-07,0.6852335328885146
dePablo CV2,test,29,116,0.725,0.1776246096912224,0.17662705918596525,1.612853765487671,0.6693792343139648,-0.00043810202623717487,-3.4485128708183765e-06,-6.613845471292734e-07,0.0062720514833927155,5.504954606294632e-05,-2.623535692691803e-06,0.0013031086163028556,1.1057249497424537e-05,0.0,0.010148633271455765,8.766073733568192e-05,-4.697591066360474e-06,0.7113045400086193
dePablo CV2,test,29,117,0.73125,0.17761715632768,0.17662705918596525,1.6249080896377563,0.6942464709281921,-0.00044155053910799325,-4.10989741794765e-06,7.083872333168983e-07,0.006327101029455662,5.2426010370254517e-05,2.637505531311035e-06,0.0013141658658002802,1.1057249497424537e-05,7.05781882814286e-07,0.010236294008791447,8.296314626932144e-05,5.451962351799011e-06,0.7370831102488917
dePablo CV2,test,29,118,0.7375,0.17756626845716936,0.17662705918596525,1.6371549367904663,0.71979820728302,-0.0004456604365259409,-3.4015101846307516e-06,-2.948800101876259e-07,0.006379527039825916,5.506351590156555e-05,-2.044718712568283e-06,0.0013252231152977047,1.1763031380238823e-05,-7.05781882814286e-07,0.010319257155060768,8.841510862112045e-05,-4.349276423454285e-06,0.7635607353955205
dePablo CV2,test,29,119,0.74375,0.177579870583726,0.17662705918596525,1.6492359638214111,0.7447232604026794,-0.00044906194671057165,-3.6963901948183775e-06,1.1359225027263165e-07,0.006434590555727482,5.301879718899727e-05,4.5355409383773804e-07,0.0013369861466779435,1.1057249497424537e-05,-2.168404344971009e-19,0.010407672263681889,8.406583219766617e-05,1.103617250919342e-06,0.7893991409382091
dePablo CV2,test,29,120,0.75,0.1775387917542369,0.17662705918596525,1.661446213722229,0.7700657844543457,-0.00045275833690539,-3.582797944545746e-06,-1.4030956663191319e-07,0.006487609352916479,5.347235128283501e-05,1.4863908290863037e-06,0.001348043396175368,1.105724949742432e-05,1.1763031380267013e-07,0.010491738095879555,8.516944944858551e-05,2.477318048477173e-06,0.8156647869483097
dePablo CV2,test,29,121,0.75625,0.17751198506357294,0.17662705918596525,1.6735957860946655,0.7951883673667908,-0.00045634113484993577,-3.723107511177659e-06,-2.4185283109545708e-08,0.006541081704199314,5.495874211192131e-05,-2.430751919746399e-06,0.0013591006456727924,1.117487981122699e-05,-2.168404344971009e-19,0.01057690754532814,8.764676749706268e-05,-4.3995678424835205e-06,0.8417059044635422
dePablo CV2,test,29,122,0.7625,0.17753889326289954,0.17662705918596525,1.685662865638733,0.8202078938484192,-0.00046006424236111343,-3.7472927942872047e-06,1.1891825124621391e-07,0.006596040446311235,5.252799019217491e-05,1.6926787793636322e-06,0.0013702755254840194,1.1174879811226774e-05,4.7052125520981314e-07,0.010664554312825203,8.324719965457916e-05,2.9383227229118347e-06,0.8676377289072751
dePablo CV2,test,29,123,0.76875,0.17747374758416698,0.17662705918596525,1.6978378295898438,0.845535933971405,-0.00046381153515540063,-3.628374543040991e-06,-4.5122578740119934e-07,0.00664856843650341,5.4220668971538544e-05,-9.359791874885559e-08,0.0013814504052952461,1.1645401066436587e-05,-4.7052125520981314e-07,0.010747801512479782,8.6185522377491e-05,7.385388016700745e-07,0.8938862232926806
dePablo CV2,test,29,124,0.775,0.1774368738775775,0.17662705918596525,1.709938406944275,0.8706435561180115,-0.0004674399096984416,-4.07960033044219e-06,7.473863661289215e-07,0.006702789105474949,5.412707105278969e-05,-1.6191042959690094e-06,0.0013930958063616827,1.1174879811226774e-05,-8.234121966165225e-07,0.010833987034857273,8.692406117916107e-05,-3.541819751262665e-06,0.9199086759101082
dePablo CV2,test,29,125,0.78125,0.1774450420903967,0.17662705918596525,1.722108244895935,0.8959657549858093,-0.0004715195100288838,-3.3322139643132687e-06,-3.227905835956335e-07,0.006756916176527739,5.250796675682068e-05,3.070104867219925e-06,0.0014042706861729095,1.0351467614610251e-05,1.411563765628572e-06,0.010920911096036434,8.338224142789841e-05,5.5497512221336365e-06,0.9461509415034046
dePablo CV2,test,29,126,0.7875,0.17737820952348504,0.17662705918596525,1.7342734336853027,0.9212623238563538,-0.0004748517239931971,-3.655004547908902e-06,-1.0360963642597198e-08,0.006809424143284559,5.5578071624040604e-05,-2.600252628326416e-06,0.0014146221537875198,1.1763031380238823e-05,-7.057818828145029e-07,0.011004293337464333,8.893199265003204e-05,-4.606321454048157e-06,0.9723672256124728
dePablo CV2,test,29,127,0.79375,0.17742896376888137,0.17662705918596525,1.7463880777359009,0.9463094472885132,-0.000478506728541106,-3.6653655115514994e-06,-3.4357071854174137e-07,0.0068650022149086,5.297781899571419e-05,-5.443580448627472e-07,0.0014263851851677586,1.105724949742432e-05,1.1763031380267013e-07,0.011093225330114365,8.432567119598389e-05,-1.2479722499847412e-06,0.9983302429888645
dePablo CV2,test,29,128,0.8,0.17740420893770437,0.17662705918596525,1.7584782838821411,0.9714112877845764,-0.0004821720940526575,-4.008936230093241e-06,3.249442670494318e-07,0.006917980033904314,5.243346095085144e-05,2.8461217880249023e-06,0.001437442434665183,1.117487981122699e-05,4.7052125520937946e-07,0.011177551001310349,8.307769894599915e-05,5.397014319896698e-06,1.0243461298694203
dePablo CV2,test,29,129,0.80625,0.1773316638726773,0.17662705918596525,1.7706395387649536,0.9968795776367188,-0.0004861810302827507,-3.683991963043809e-06,4.6365312300622463e-07,0.0069704134948551655,5.527958273887634e-05,-2.7315691113471985e-06,0.0014486173144764099,1.164540106643637e-05,-1.058672824221429e-06,0.011260628700256348,8.847471326589584e-05,-4.949979484081268e-06,1.0507338375480306
dePablo CV2,test,29,130,0.8125,0.17733693274223775,0.17662705918596525,1.7826753854751587,1.0218796730041504,-0.0004898650222457945,-3.2203388400375843e-06,-9.852228686213493e-07,0.007025693077594042,5.2548013627529144e-05,2.100598067045212e-06,0.0014602627155428463,1.0586728242214941e-05,1.6468243932334786e-06,0.011349103413522243,8.352473378181458e-05,3.6526471376419067e-06,1.0766438696060943
dePablo CV2,test,29,131,0.81875,0.1772847739086623,0.17662705918596525,1.794853925704956,1.0472087860107422,-0.0004930853610858321,-4.205561708658934e-06,8.51054210215807e-07,0.007078241091221571,5.4648611694574356e-05,-7.664784789085388e-07,0.0014708494437850612,1.223355263544842e-05,-1.6468243932334786e-06,0.011432628147304058,8.717738091945648e-05,-1.2265518307685852e-06,1.1028937072497018
dePablo CV2,test,29,132,0.825,0.17729989023944062,0.17662705918596525,1.8069897890090942,1.0725421905517578,-0.000497290922794491,-3.3545074984431267e-06,-1.1856900528073311e-07,0.007132889702916145,5.388213321566582e-05,-1.193024218082428e-06,0.0014830829964205096,1.0586728242214941e-05,4.7052125520937946e-07,0.011519805528223515,8.59508290886879e-05,-2.1299347281455994e-06,1.1291446099575533
dePablo CV2,test,29,133,0.83125,0.17727397437138892,0.17662705918596525,1.8190745115280151,1.0976552963256836,-0.0005006454302929342,-3.4730765037238598e-06,-6.059417501091957e-07,0.007186771836131811,5.268910899758339e-05,2.5550834834575653e-06,0.0014936697246627246,1.105724949742432e-05,2.168404344971009e-19,0.011605756357312202,8.38208943605423e-05,4.449859261512756e-06,1.1551713475415908
dePablo CV2,test,29,134,0.8375,0.17723288121067954,0.17662705918596525,1.8312609195709229,1.1230523586273193,-0.000504118506796658,-4.0790182538330555e-06,5.022156983613968e-07,0.0072394609451293945,5.5244192481040955e-05,-2.6617199182510376e-06,0.0015047269741601489,1.1057249497424537e-05,0.0,0.011689577251672745,8.827075362205505e-05,-4.844740033149719e-06,1.1814897293043538
dePablo CV2,test,29,135,0.84375,0.17724241002933439,0.17662705918596525,1.843248724937439,1.1479721069335938,-0.0005081975250504911,-3.5768025554716587e-06,1.955777406692505e-08,0.0072947051376104355,5.258247256278992e-05,1.2367963790893555e-06,0.0015157842236575734,1.1057249497424537e-05,1.1763031380223644e-07,0.0117778480052948,8.342601358890533e-05,2.4959444999694824e-06,1.207315782269186
dePablo CV2,test,29,136,0.85,0.17719266402563172,0.17662705918596525,1.8553683757781982,1.1732902526855469,-0.0005117743276059628,-3.5572447814047337e-06,-1.3585668057203293e-07,0.007347287610173225,5.381926894187927e-05,8.721835911273956e-07,0.001526841473154998,1.1174879811226774e-05,5.881515690120496e-07,0.011861274018883705,8.592195808887482e-05,1.0635703802108765e-06,1.233550200489806
dePablo CV2,test,29,137,0.85625,0.17716134490646446,0.17662705918596525,1.8675545454025269,1.1987321376800537,-0.0005153315723873675,-3.6931014619767666e-06,-1.7497222870588303e-07,0.007401106879115105,5.469145253300667e-05,-1.8114224076271057e-06,0.0015380163529662247,1.1763031380238823e-05,-1.9997153346406216e-06,0.01194719597697258,8.69855284690857e-05,-2.9671937227249146e-06,1.259913386920467
dePablo CV2,test,29,138,0.8625,0.1771755656917986,0.17662705918596525,1.8795381784439087,1.2237050533294678,-0.0005190246738493443,-3.86807369068265e-06,2.1955929696559906e-07,0.007455798331648111,5.288003012537956e-05,1.2665987014770508e-06,0.0015497793843464636,9.763316045598202e-06,2.7054972174551245e-06,0.012034181505441666,8.401833474636078e-05,2.5136396288871765e-06,1.2857922917914102
dePablo CV2,test,29,139,0.86875,0.177133922711655,0.17662705918596525,1.8916301727294922,1.2489583492279053,-0.0005228927475400269,-3.6485143937170506e-06,-7.08969309926033e-08,0.007508678361773491,5.414662882685661e-05,-3.334134817123413e-07,0.0015595427003920618,1.2468813263053326e-05,-2.1173456484432918e-06,0.012118199840188026,8.653197437524796e-05,-8.009374141693115e-07,1.3119597692616383
dePablo CV2,test,29,140,0.875,0.17713144569954503,0.17662705918596525,1.9037154912948608,1.274167776107788,-0.000526541261933744,-3.719411324709654e-06,7.351627573370934e-08,0.0075628249906003475,5.381321534514427e-05,-1.0039657354354858e-06,0.001572011513655115,1.0351467614610034e-05,8.234121966169562e-07,0.012204731814563274,8.573103696107864e-05,-1.317821443080902e-06,1.3380828730140655
dePablo CV2,test,29,141,0.88125,0.1770965347947708,0.17662705918596525,1.915806531906128,1.2994513511657715,-0.0005302606732584536,-3.6458950489759445e-06,-5.68863470107317e-07,0.007616638205945492,5.2809249609708786e-05,2.6640482246875763e-06,0.0015823629812697251,1.117487981122699e-05,4.7052125520937946e-07,0.012290462851524353,8.441321551799774e-05,4.367902874946594e-06,1.3642805575439472
dePablo CV2,test,29,142,0.8875,0.17706211572109334,0.17662705918596525,1.9279005527496338,1.3247947692871094,-0.0005339065683074296,-4.2147585190832615e-06,8.060596883296967e-07,0.007669447455555201,5.547329783439636e-05,-3.6479905247688293e-06,0.001593537861080952,1.164540106643637e-05,-1.058672824221429e-06,0.01237487606704235,8.878111839294434e-05,-7.1767717599868774e-06,1.3905383104493467
dePablo CV2,test,29,143,0.89375,0.17707961978242187,0.17662705918596525,1.9399460554122925,1.3498506546020508,-0.0005381213268265128,-3.408698830753565e-06,2.075103111565113e-07,0.007724920753389597,5.182530730962753e-05,1.9581057131290436e-06,0.0016051832621473885,1.0586728242214941e-05,4.705212552095963e-07,0.012463657185435295,8.160434663295746e-05,4.250556230545044e-06,1.4165048624663295
dePablo CV2,test,29,144,0.9,0.17702102921282994,0.17662705918596525,1.9520151615142822,1.3752641677856445,-0.0005415300256572664,-3.2011885195970535e-06,-9.341747500002384e-07,0.0077767460606992245,5.3783413022756577e-05,1.3550743460655212e-07,0.0016157699903896034,1.1057249497424537e-05,-2.168404344971009e-19,0.012545261532068253,8.58549028635025e-05,-8.754432201385498e-08,1.4428308268242989
dePablo CV2,test,29,145,0.90625,0.17701112842281344,0.17662705918596525,1.9640637636184692,1.4003393650054932,-0.0005447312141768634,-4.135363269597292e-06,5.378969945013523e-07,0.007830529473721981,5.391892045736313e-05,-1.2926757335662842e-06,0.001626827239887028,1.105724949742432e-05,-4.7052125520937946e-07,0.012631116434931755,8.576735854148865e-05,-2.282671630382538e-06,1.468816925070839
dePablo CV2,test,29,146,0.9125,0.17697218740696363,0.17662705918596525,1.9760785102844238,1.4256198406219482,-0.0005488665774464607,-3.5974662750959396e-06,-1.544831320643425e-07,0.007884448394179344,5.2626244723796844e-05,2.2817403078079224e-06,0.0016378844893844523,1.0586728242214941e-05,1.1763031380238823e-06,0.012716883793473244,8.348468691110611e-05,3.824010491371155e-06,1.4950057421678091
dePablo CV2,test,29,147,0.91875,0.17694579410594408,0.17662705918596525,1.9882252216339111,1.4510798454284668,-0.0005524640437215567,-3.751949407160282e-06,1.57160684466362e-08,0.007937074638903141,5.490798503160477e-05,-1.8971040844917297e-06,0.0016484712176266672,1.1763031380238823e-05,-7.05781882814286e-07,0.01280036848038435,8.730869740247726e-05,-2.969987690448761e-06,1.5213840652774382
dePablo CV2,test,29,148,0.925,0.17695091263769336,0.17662705918596525,2.000141143798828,1.4759364128112793,-0.0005562159931287169,-3.736233338713646e-06,1.4738179743289948e-07,0.007991982623934746,5.301088094711304e-05,6.984919309616089e-08,0.001660234249006906,1.1057249497424537e-05,0.0,0.012887677177786827,8.43387097120285e-05,-1.9650906324386597e-07,1.5471415027894275
dePablo CV2,test,29,149,0.93125,0.1769080615420076,0.17662705918596525,2.0122756958007812,1.5013799667358398,-0.0005599522264674306,-3.5888515412807465e-06,2.635642886161804e-07,0.008044993504881859,5.30807301402092e-05,1.794658601284027e-06,0.0016712914985043306,1.1057249497424537e-05,-2.168404344971009e-19,0.012972015887498856,8.414220064878464e-05,3.4403055906295776e-06,1.5735024557434718
dePablo CV2,test,29,150,0.9375,0.1768731576085401,0.17662705918596525,2.0243496894836426,1.5268056392669678,-0.0005635410780087113,-3.325287252664566e-06,-4.050671122968197e-07,0.008098074235022068,5.4875388741493225e-05,-2.5508925318717957e-06,0.0016823487480017551,1.105724949742432e-05,2.168404344971009e-19,0.01305615808814764,8.758250623941422e-05,-5.221925675868988e-06,1.5998409489609233
dePablo CV2,test,29,151,0.94375,0.17688010405339133,0.17662705918596525,2.0363564491271973,1.5518512725830078,-0.0005668663652613759,-3.7303543649613857e-06,-2.775341272354126e-07,0.008152949623763561,5.232449620962143e-05,1.8887221813201904e-06,0.0016934059974991794,1.1057249497424537e-05,1.1763031380245328e-07,0.013143740594387054,8.236058056354523e-05,4.373490810394287e-06,1.6257943199208806
dePablo CV2,test,29,152,0.95,0.17684128026435636,0.17662705918596525,2.0484461784362793,1.577341079711914,-0.0005705967196263373,-4.007888492196798e-06,6.202608346939087e-07,0.008205274119973183,5.421321839094162e-05,-6.7148357629776e-07,0.001704463246996604,1.117487981122699e-05,-2.168404344971009e-19,0.0132261011749506,8.673407137393951e-05,-1.864507794380188e-06,1.6521981373843333
dePablo CV2,test,29,153,0.95625,0.1768326686939046,0.17662705918596525,2.0603935718536377,1.6023640632629395,-0.0005746046081185341,-3.3876276575028896e-06,-2.3603206500411034e-07,0.008259487338364124,5.354173481464386e-05,-1.3299286365509033e-06,0.001715638126807831,1.1174879811226774e-05,4.705212552095963e-07,0.01331283524632454,8.486956357955933e-05,-2.119690179824829e-06,1.6781243703609807
dePablo CV2,test,29,154,0.9625,0.17681719980486446,0.17662705918596525,2.0724995136260986,1.6277246475219727,-0.000577992235776037,-3.623659722507e-06,1.6420381143689156e-07,0.008313029073178768,5.2211806178092957e-05,3.308989107608795e-06,0.0017268130066190577,1.164540106643637e-05,-4.7052125520937946e-07,0.013397704809904099,8.27498733997345e-05,5.514360964298248e-06,1.7044001906527293
dePablo CV2,test,29,155,0.96875,0.176770981557072,0.17662705918596525,2.084486961364746,1.6530447006225586,-0.000581615895498544,-3.4594559110701084e-06,-1.0099029168486595e-07,0.008365240879356861,5.552079528570175e-05,-3.5027042031288147e-06,0.001738458407685494,1.117487981122699e-05,-8.234121966169562e-07,0.013480454683303833,8.826423436403275e-05,-6.085261702537537e-06,1.7306265213744136
dePablo CV2,test,29,156,0.975,0.17678685682442055,0.17662705918596525,2.096499443054199,1.678117275238037,-0.0005850753514096141,-3.5604462027549744e-06,-5.22297341376543e-07,0.008420761674642563,5.201809108257294e-05,2.2705644369125366e-06,0.001749633287496721,1.0351467614610034e-05,1.4115637656287889e-06,0.013568718917667866,8.217897266149521e-05,4.430301487445831e-06,1.756607266233163
dePablo CV2,test,29,157,0.98125,0.17671668318692962,0.17662705918596525,2.108494520187378,1.7034189701080322,-0.0005886357976123691,-4.082743544131517e-06,4.359171725809574e-07,0.008472779765725136,5.4288655519485474e-05,-9.12696123123169e-08,0.0017599847551113311,1.1763031380238823e-05,-7.05781882814286e-07,0.013650897890329361,8.660927414894104e-05,-1.1362135410308838e-07,1.7828158155233949
dePablo CV2,test,29,158,0.9875,0.17671992174763612,0.17662705918596525,2.120542287826538,1.7287697792053223,-0.0005927185411565006,-3.64682637155056e-06,-1.5739351511001587e-07,0.008527068421244621,5.419738590717316e-05,-1.816079020500183e-06,0.00177174778649157,1.1057249497424537e-05,-4.705212552095963e-07,0.013737507164478302,8.649565279483795e-05,-3.4384429454803467e-06,1.8090774625599704
dePablo CV2,test,29,159,0.99375,0.17671239811674175,0.17662705918596525,2.132510185241699,1.7539241313934326,-0.0005963653675280511,-3.804219886660576e-06,1.6746344044804573e-07,0.008581265807151794,5.2381306886672974e-05,2.4260953068733215e-06,0.0017828050359889945,1.0586728242214941e-05,1.1763031380238823e-06,0.01382400281727314,8.30572098493576e-05,4.339031875133514e-06,1.8351366143213872
dePablo CV2,test,29,160,1.0,0.1766613674628888,0.17662705918596525,2.144561290740967,1.7793786525726318,-0.0006001695874147117,-3.63675644621253e-06,-2.8015347197651863e-07,0.008633647114038467,5.4807402193546295e-05,-2.2221356630325317e-06,0.0017933917642312094,1.1763031380238823e-05,-1.411563765628572e-06,0.013907060027122498,8.739624172449112e-05,-3.952533006668091e-06,1.861502225789495
